factor_id,store_id,factor_date,is_holiday,temp_c,rainfall_mm,trend_index,cpi_index,year,week
F000008078,ST0052,2025-06-22,False,32.68,4.69,111.97,112.11,2025,25
F000008079,ST0052,2025-06-29,False,33.89,15.16,95.19,113.0,2025,26
F000008080,ST0052,2025-07-06,False,34.05,10.77,110.65,112.39,2025,27
F000008081,ST0052,2025-07-13,False,35.22,14.2,106.23,110.66,2025,28
F000008082,ST0052,2025-07-20,False,35.89,14.26,104.69,112.49,2025,29
F000008083,ST0052,2025-07-27,False,35.41,11.28,104.86,111.08,2025,30
F000008084,ST0052,2025-08-03,False,32.74,15.94,97.26,112.5,2025,31
F000008085,ST0052,2025-08-10,False,32.55,21.31,104.18,112.01,2025,32
F000008086,ST0052,2025-08-17,False,35.9,9.07,109.77,110.49,2025,33
F000008087,ST0052,2025-08-24,True,31.11,10.12,109.41,113.08,2025,34
F000008088,ST0052,2025-08-31,False,34.48,11.66,108.05,112.4,2025,35
F000008089,ST0052,2025-09-07,False,30.29,14.91,107.95,113.29,2025,36
F000008090,ST0052,2025-09-14,False,31.97,12.04,101.99,114.84,2025,37
F000008091,ST0052,2025-09-21,False,30.45,18.42,112.95,113.33,2025,38
F000008092,ST0052,2025-09-28,False,30.12,20.75,101.98,112.63,2025,39
F000008093,ST0052,2025-10-05,False,28.59,32.22,98.14,112.3,2025,40
F000008094,ST0052,2025-10-12,False,29.45,22.01,111.13,113.89,2025,41
F000008095,ST0052,2025-10-19,False,25.65,27.91,120.36,114.4,2025,42
F000008096,ST0052,2025-10-26,True,27.0,18.6,107.03,113.79,2025,43
F000008097,ST0052,2025-11-02,False,23.4,23.77,104.75,114.56,2025,44
F000008098,ST0052,2025-11-09,False,23.86,6.64,112.2,113.28,2025,45
F000008099,ST0052,2025-11-16,False,25.28,16.67,101.32,113.89,2025,46
F000008100,ST0052,2025-11-23,False,27.86,12.06,111.56,113.46,2025,47
F000008101,ST0052,2025-11-30,False,27.26,14.64,94.47,113.84,2025,48
F000008102,ST0052,2025-12-07,False,24.82,19.26,93.42,114.04,2025,49
F000008103,ST0052,2025-12-14,False,20.06,8.32,99.84,114.19,2025,50
F000008104,ST0052,2025-12-21,False,23.77,9.06,105.33,116.16,2025,51
F000008105,ST0052,2025-12-28,False,18.93,10.21,102.03,114.98,2025,52
F000008106,ST0052,2026-01-04,False,23.69,10.53,104.72,115.12,2026,1
F000008107,ST0052,2026-01-11,False,26.33,11.95,105.25,113.42,2026,2
F000008108,ST0052,2026-01-18,False,24.4,9.52,109.51,114.88,2026,3
F000008109,ST0052,2026-01-25,False,25.9,15.62,104.37,115.26,2026,4
F000008110,ST0052,2026-02-01,False,19.21,3.82,102.65,114.65,2026,5
F000008111,ST0052,2026-02-08,True,23.62,10.69,117.57,115.63,2026,6
F000008112,ST0052,2026-02-15,False,22.83,9.2,98.28,114.48,2026,7
F000008113,ST0053,2023-02-26,True,22.66,8.41,99.74,100.18,2023,8
F000008114,ST0053,2023-03-05,True,24.57,8.29,98.8,100.3,2023,9
F000008115,ST0053,2023-03-12,False,29.58,8.01,96.69,98.65,2023,10
F000008116,ST0053,2023-03-19,False,16.98,5.69,109.01,100.41,2023,11
F000008117,ST0053,2023-03-26,False,24.34,10.65,95.2,102.31,2023,12
F000008118,ST0053,2023-04-02,False,27.6,0.33,100.06,101.23,2023,13
F000008119,ST0053,2023-04-09,False,24.89,0.0,93.53,101.64,2023,14
F000008120,ST0053,2023-04-16,False,24.54,8.34,112.98,101.86,2023,15
F000008121,ST0053,2023-04-23,True,27.8,3.63,106.45,100.64,2023,16
F000008122,ST0053,2023-04-30,False,27.67,3.08,96.62,103.54,2023,17
F000008123,ST0053,2023-05-07,True,31.05,0.0,103.2,101.18,2023,18
F000008124,ST0053,2023-05-14,False,27.1,8.07,98.52,99.89,2023,19
F000008125,ST0053,2023-05-21,False,36.8,9.43,98.92,103.63,2023,20
F000008126,ST0053,2023-05-28,False,33.95,4.76,101.19,100.48,2023,21
F000008127,ST0053,2023-06-04,True,33.35,0.0,100.93,101.3,2023,22
F000008128,ST0053,2023-06-11,False,34.3,11.46,95.74,100.91,2023,23
F000008129,ST0053,2023-06-18,False,30.82,9.46,92.83,101.83,2023,24
F000008130,ST0053,2023-06-25,False,36.89,16.32,96.2,103.51,2023,25
F000008131,ST0053,2023-07-02,False,30.76,15.02,92.16,103.04,2023,26
F000008132,ST0053,2023-07-09,False,32.61,0.0,94.7,101.39,2023,27
F000008133,ST0053,2023-07-16,False,28.78,3.46,95.79,101.69,2023,28
F000008134,ST0053,2023-07-23,False,32.76,10.81,97.58,101.59,2023,29
F000008135,ST0053,2023-07-30,False,31.0,4.98,105.37,102.23,2023,30
F000008136,ST0053,2023-08-06,False,37.27,4.23,101.73,102.45,2023,31
F000008137,ST0053,2023-08-13,True,35.54,21.69,112.98,101.42,2023,32
F000008138,ST0053,2023-08-20,False,29.79,22.24,96.85,101.44,2023,33
F000008139,ST0053,2023-08-27,False,37.36,10.2,93.91,102.13,2023,34
F000008140,ST0053,2023-09-03,False,33.84,20.16,105.13,102.8,2023,35
F000008141,ST0053,2023-09-10,False,32.69,17.53,103.06,102.81,2023,36
F000008142,ST0053,2023-09-17,False,27.95,7.04,107.55,102.77,2023,37
F000008143,ST0053,2023-09-24,False,32.89,20.87,104.42,102.39,2023,38
F000008144,ST0053,2023-10-01,False,32.43,7.23,96.23,103.02,2023,39
F000008145,ST0053,2023-10-08,False,25.72,14.76,93.69,104.28,2023,40
F000008146,ST0053,2023-10-15,True,29.67,24.21,106.57,102.0,2023,41
F000008147,ST0053,2023-10-22,False,30.13,21.5,107.52,102.43,2023,42
F000008148,ST0053,2023-10-29,False,30.4,5.04,96.06,102.24,2023,43
F000008149,ST0053,2023-11-05,True,22.88,29.47,103.56,103.85,2023,44
F000008150,ST0053,2023-11-12,False,27.51,10.58,100.49,103.65,2023,45
F000008151,ST0053,2023-11-19,False,21.75,20.56,104.36,103.93,2023,46
F000008152,ST0053,2023-11-26,False,24.32,7.88,100.91,103.21,2023,47
F000008153,ST0053,2023-12-03,False,25.72,6.86,103.72,103.66,2023,48
F000008154,ST0053,2023-12-10,False,20.07,9.65,103.7,103.35,2023,49
F000008155,ST0053,2023-12-17,True,21.43,11.15,98.6,104.17,2023,50
F000008156,ST0053,2023-12-24,False,18.05,8.84,94.34,105.3,2023,51
F000008157,ST0053,2023-12-31,False,21.26,10.75,94.59,103.92,2023,52
F000008158,ST0053,2024-01-07,False,24.07,0.1,104.24,105.9,2024,1
F000008159,ST0053,2024-01-14,True,23.34,2.64,105.11,104.7,2024,2
F000008160,ST0053,2024-01-21,False,24.78,6.08,104.55,105.08,2024,3
F000008161,ST0053,2024-01-28,False,20.49,2.28,102.57,104.99,2024,4
F000008162,ST0053,2024-02-04,False,25.24,12.53,104.36,103.46,2024,5
F000008163,ST0053,2024-02-11,False,26.0,13.01,100.96,105.31,2024,6
F000008164,ST0053,2024-02-18,False,21.29,3.83,98.82,103.57,2024,7
F000008165,ST0053,2024-02-25,False,27.02,6.7,97.09,105.1,2024,8
F000008166,ST0053,2024-03-03,False,25.68,9.07,108.99,103.97,2024,9
F000008167,ST0053,2024-03-10,False,22.06,19.09,98.26,106.3,2024,10
F000008168,ST0053,2024-03-17,False,21.62,8.64,101.99,105.11,2024,11
F000008169,ST0053,2024-03-24,False,23.28,14.09,104.04,105.19,2024,12
F000008170,ST0053,2024-03-31,False,23.21,12.31,98.16,105.19,2024,13
F000008171,ST0053,2024-04-07,False,24.35,0.0,97.24,105.82,2024,14
F000008172,ST0053,2024-04-14,False,28.33,13.27,103.38,106.17,2024,15
F000008173,ST0053,2024-04-21,False,24.52,7.1,97.52,106.07,2024,16
F000008174,ST0053,2024-04-28,False,26.48,6.65,102.67,106.8,2024,17
F000008175,ST0053,2024-05-05,False,32.06,5.6,102.36,106.23,2024,18
F000008176,ST0053,2024-05-12,True,31.63,0.0,110.78,104.51,2024,19
F000008177,ST0053,2024-05-19,False,30.64,5.67,100.94,106.21,2024,20
F000008178,ST0053,2024-05-26,False,29.44,8.14,107.85,105.83,2024,21
F000008179,ST0053,2024-06-02,False,27.15,16.37,94.09,105.94,2024,22
F000008180,ST0053,2024-06-09,False,29.99,19.14,98.2,104.72,2024,23
F000008181,ST0053,2024-06-16,False,33.37,7.44,94.63,106.77,2024,24
F000008182,ST0053,2024-06-23,False,30.18,4.86,102.65,106.56,2024,25
F000008183,ST0053,2024-06-30,False,32.0,2.06,99.09,106.58,2024,26
F000008184,ST0053,2024-07-07,False,32.56,4.39,105.37,106.02,2024,27
F000008185,ST0053,2024-07-14,False,32.5,0.0,94.57,106.13,2024,28
F000008186,ST0053,2024-07-21,False,35.01,9.08,105.27,106.16,2024,29
F000008187,ST0053,2024-07-28,False,33.81,10.44,105.57,106.37,2024,30
F000008188,ST0053,2024-08-04,False,37.18,10.79,104.58,107.43,2024,31
F000008189,ST0053,2024-08-11,False,32.35,16.18,108.44,108.23,2024,32
F000008190,ST0053,2024-08-18,False,34.64,15.74,112.97,106.18,2024,33
F000008191,ST0053,2024-08-25,False,33.86,0.0,104.78,107.32,2024,34
F000008192,ST0053,2024-09-01,False,37.2,10.69,96.0,108.34,2024,35
F000008193,ST0053,2024-09-08,False,31.71,15.6,98.58,106.5,2024,36
F000008194,ST0053,2024-09-15,False,31.73,24.41,98.84,107.71,2024,37
F000008195,ST0053,2024-09-22,False,33.95,20.95,103.13,106.03,2024,38
F000008196,ST0053,2024-09-29,False,29.81,24.92,101.24,110.45,2024,39
F000008197,ST0053,2024-10-06,False,25.76,35.81,108.98,109.22,2024,40
F000008198,ST0053,2024-10-13,False,30.36,23.84,110.41,107.56,2024,41
F000008199,ST0053,2024-10-20,False,32.62,19.98,96.76,108.04,2024,42
F000008200,ST0053,2024-10-27,False,24.35,13.78,99.21,109.12,2024,43
F000008201,ST0053,2024-11-03,False,28.99,20.41,101.35,109.06,2024,44
F000008202,ST0053,2024-11-10,False,23.46,27.24,98.53,109.48,2024,45
F000008203,ST0053,2024-11-17,False,19.8,12.46,103.08,108.46,2024,46
F000008204,ST0053,2024-11-24,False,22.17,14.41,98.91,109.4,2024,47
F000008205,ST0053,2024-12-01,False,22.89,5.44,104.6,109.55,2024,48
F000008206,ST0053,2024-12-08,True,21.63,6.68,99.7,110.93,2024,49
F000008207,ST0053,2024-12-15,True,21.72,2.76,107.53,108.77,2024,50
F000008208,ST0053,2024-12-22,False,20.27,13.62,95.08,109.86,2024,51
F000008209,ST0053,2024-12-29,False,27.99,7.38,94.21,108.88,2024,52
F000008210,ST0053,2025-01-05,False,26.56,16.37,103.78,110.24,2025,1
F000008211,ST0053,2025-01-12,False,23.13,14.44,95.35,109.67,2025,2
F000008212,ST0053,2025-01-19,False,22.61,5.98,101.48,108.7,2025,3
F000008213,ST0053,2025-01-26,False,24.38,10.32,100.99,109.92,2025,4
F000008214,ST0053,2025-02-02,False,24.6,10.82,106.94,109.25,2025,5
F000008215,ST0053,2025-02-09,False,20.24,3.42,114.88,110.96,2025,6
F000008216,ST0053,2025-02-16,False,24.91,18.98,105.88,110.65,2025,7
F000008217,ST0053,2025-02-23,False,19.41,1.57,99.23,109.36,2025,8
F000008218,ST0053,2025-03-02,False,25.42,10.75,104.86,110.62,2025,9
F000008219,ST0053,2025-03-09,False,25.61,3.59,110.27,110.55,2025,10
F000008220,ST0053,2025-03-16,False,24.63,9.27,98.31,110.59,2025,11
F000008221,ST0053,2025-03-23,False,27.19,10.59,108.33,109.34,2025,12
F000008222,ST0053,2025-03-30,False,30.74,16.03,101.82,110.59,2025,13
F000008223,ST0053,2025-04-06,False,23.47,5.14,109.94,110.37,2025,14
F000008224,ST0053,2025-04-13,False,31.84,3.41,102.68,110.71,2025,15
F000008225,ST0053,2025-04-20,False,27.15,9.31,102.47,111.32,2025,16
F000008226,ST0053,2025-04-27,False,25.42,13.53,108.92,112.24,2025,17
F000008227,ST0053,2025-05-04,True,30.47,2.39,110.2,112.03,2025,18
F000008228,ST0053,2025-05-11,False,29.62,15.55,97.4,110.91,2025,19
F000008229,ST0053,2025-05-18,False,28.85,8.17,105.83,110.97,2025,20
F000008230,ST0053,2025-05-25,True,35.68,4.05,105.41,111.8,2025,21
F000008231,ST0053,2025-06-01,False,29.34,1.9,106.3,112.37,2025,22
F000008232,ST0053,2025-06-08,False,34.31,14.14,108.97,111.13,2025,23
F000008233,ST0053,2025-06-15,False,32.48,8.66,107.41,110.28,2025,24
F000008234,ST0053,2025-06-22,False,40.0,7.61,107.63,111.97,2025,25
F000008235,ST0053,2025-06-29,False,36.15,13.07,114.77,110.51,2025,26
F000008236,ST0053,2025-07-06,False,36.68,7.32,98.38,111.24,2025,27
F000008237,ST0053,2025-07-13,False,30.3,4.83,115.39,111.77,2025,28
F000008238,ST0053,2025-07-20,False,31.67,13.21,103.54,112.31,2025,29
F000008239,ST0053,2025-07-27,False,36.78,4.54,100.61,111.35,2025,30
F000008240,ST0053,2025-08-03,False,32.05,5.38,104.03,111.35,2025,31
F000008241,ST0053,2025-08-10,False,35.63,22.19,101.31,114.01,2025,32
F000008242,ST0053,2025-08-17,False,34.19,22.81,114.74,112.75,2025,33
F000008243,ST0053,2025-08-24,False,36.89,16.51,108.95,113.39,2025,34
F000008244,ST0053,2025-08-31,False,28.65,19.7,103.75,113.25,2025,35
F000008245,ST0053,2025-09-07,False,32.83,26.87,109.49,113.22,2025,36
F000008246,ST0053,2025-09-14,False,31.36,18.13,111.79,114.63,2025,37
F000008247,ST0053,2025-09-21,False,31.61,13.62,110.92,113.52,2025,38
F000008248,ST0053,2025-09-28,False,29.46,18.11,108.94,113.93,2025,39
F000008249,ST0053,2025-10-05,False,32.48,14.49,105.48,111.95,2025,40
F000008250,ST0053,2025-10-12,False,34.69,18.4,97.92,112.48,2025,41
F000008251,ST0053,2025-10-19,False,29.74,14.22,112.55,113.79,2025,42
F000008252,ST0053,2025-10-26,False,24.98,22.8,102.0,113.33,2025,43
F000008253,ST0053,2025-11-02,False,30.26,13.5,107.25,114.74,2025,44
F000008254,ST0053,2025-11-09,False,26.63,12.56,103.69,114.48,2025,45
F000008255,ST0053,2025-11-16,False,25.95,17.23,96.05,113.45,2025,46
F000008256,ST0053,2025-11-23,False,29.95,9.28,103.13,114.14,2025,47
F000008257,ST0053,2025-11-30,False,22.56,4.87,105.77,114.12,2025,48
F000008258,ST0053,2025-12-07,False,27.19,9.1,110.92,113.16,2025,49
F000008259,ST0053,2025-12-14,False,27.66,0.53,109.27,114.46,2025,50
F000008260,ST0053,2025-12-21,True,31.05,21.07,110.55,113.12,2025,51
F000008261,ST0053,2025-12-28,False,23.76,0.0,107.78,115.16,2025,52
F000008262,ST0053,2026-01-04,False,22.74,5.38,107.06,114.03,2026,1
F000008263,ST0053,2026-01-11,False,23.49,9.15,114.53,114.37,2026,2
F000008264,ST0053,2026-01-18,False,23.08,8.91,103.41,114.07,2026,3
F000008265,ST0053,2026-01-25,False,21.09,17.82,106.41,113.87,2026,4
F000008266,ST0053,2026-02-01,False,20.88,2.13,110.67,113.6,2026,5
F000008267,ST0053,2026-02-08,False,21.16,11.45,109.35,115.37,2026,6
F000008268,ST0053,2026-02-15,False,23.15,8.65,113.55,114.62,2026,7
F000008269,ST0054,2023-02-26,False,21.3,0.98,91.12,101.92,2023,8
F000008270,ST0054,2023-03-05,False,21.4,4.25,101.42,100.6,2023,9
F000008271,ST0054,2023-03-12,False,20.42,27.13,89.24,100.12,2023,10
F000008272,ST0054,2023-03-19,False,20.15,6.58,101.7,101.24,2023,11
F000008273,ST0054,2023-03-26,False,23.02,8.38,97.42,101.35,2023,12
F000008274,ST0054,2023-04-02,False,24.65,3.83,102.74,100.59,2023,13
F000008275,ST0054,2023-04-09,True,26.02,0.0,106.95,100.9,2023,14
F000008276,ST0054,2023-04-16,False,27.4,4.01,104.43,99.16,2023,15
F000008277,ST0054,2023-04-23,False,27.26,13.05,110.46,100.71,2023,16
F000008278,ST0054,2023-04-30,False,25.08,6.73,113.52,102.58,2023,17
F000008279,ST0054,2023-05-07,False,24.1,15.33,101.9,101.43,2023,18
F000008280,ST0054,2023-05-14,False,25.05,14.92,98.33,100.79,2023,19
F000008281,ST0054,2023-05-21,False,32.87,5.43,93.48,101.85,2023,20
F000008282,ST0054,2023-05-28,False,28.28,1.48,97.34,101.77,2023,21
F000008283,ST0054,2023-06-04,False,33.75,20.7,96.72,102.63,2023,22
F000008284,ST0054,2023-06-11,False,35.25,12.92,100.71,101.2,2023,23
F000008285,ST0054,2023-06-18,False,30.08,9.65,97.28,101.59,2023,24
F000008286,ST0054,2023-06-25,False,33.14,4.12,105.56,102.41,2023,25
F000008287,ST0054,2023-07-02,False,33.24,13.25,108.61,100.65,2023,26
F000008288,ST0054,2023-07-09,False,30.1,17.19,97.22,102.69,2023,27
F000008289,ST0054,2023-07-16,False,30.41,1.83,105.83,101.32,2023,28
F000008290,ST0054,2023-07-23,False,31.53,13.36,106.54,102.03,2023,29
F000008291,ST0054,2023-07-30,False,33.66,13.81,112.58,102.45,2023,30
F000008292,ST0054,2023-08-06,False,34.36,23.47,101.31,100.6,2023,31
F000008293,ST0054,2023-08-13,False,34.23,18.08,106.06,102.23,2023,32
F000008294,ST0054,2023-08-20,False,31.34,14.7,110.59,101.84,2023,33
F000008295,ST0054,2023-08-27,False,37.0,11.85,105.27,102.1,2023,34
F000008296,ST0054,2023-09-03,False,28.96,25.08,98.28,103.5,2023,35
F000008297,ST0054,2023-09-10,False,31.66,20.23,102.53,102.35,2023,36
F000008298,ST0054,2023-09-17,False,37.57,24.4,103.72,102.88,2023,37
F000008299,ST0054,2023-09-24,False,30.43,22.81,92.81,102.1,2023,38
F000008300,ST0054,2023-10-01,False,33.08,23.56,98.9,103.05,2023,39
F000008301,ST0054,2023-10-08,False,30.29,17.81,105.81,103.6,2023,40
F000008302,ST0054,2023-10-15,False,26.66,13.84,101.78,101.47,2023,41
F000008303,ST0054,2023-10-22,False,28.0,29.2,97.67,103.95,2023,42
F000008304,ST0054,2023-10-29,False,29.41,23.4,101.42,102.88,2023,43
F000008305,ST0054,2023-11-05,False,25.14,16.89,94.11,103.65,2023,44
F000008306,ST0054,2023-11-12,False,25.05,20.23,102.76,102.13,2023,45
F000008307,ST0054,2023-11-19,False,25.71,27.57,101.61,102.83,2023,46
F000008308,ST0054,2023-11-26,False,23.16,16.65,102.02,104.81,2023,47
F000008309,ST0054,2023-12-03,False,18.97,14.64,104.01,104.09,2023,48
F000008310,ST0054,2023-12-10,False,22.05,25.55,99.95,103.9,2023,49
F000008311,ST0054,2023-12-17,False,22.75,23.91,105.06,105.49,2023,50
F000008312,ST0054,2023-12-24,False,22.09,16.43,102.8,103.06,2023,51
F000008313,ST0054,2023-12-31,False,21.96,4.02,100.08,104.12,2023,52
F000008314,ST0054,2024-01-07,False,20.79,20.15,100.68,104.57,2024,1
F000008315,ST0054,2024-01-14,True,21.65,7.79,104.13,104.71,2024,2
F000008316,ST0054,2024-01-21,False,24.51,13.55,101.4,103.6,2024,3
F000008317,ST0054,2024-01-28,False,15.6,22.95,102.83,103.42,2024,4
F000008318,ST0054,2024-02-04,False,22.08,14.04,101.57,103.92,2024,5
F000008319,ST0054,2024-02-11,False,21.75,4.01,100.18,104.85,2024,6
F000008320,ST0054,2024-02-18,True,17.58,16.59,102.64,105.33,2024,7
F000008321,ST0054,2024-02-25,False,20.47,6.26,105.98,105.25,2024,8
F000008322,ST0054,2024-03-03,False,24.79,12.45,97.52,104.24,2024,9
F000008323,ST0054,2024-03-10,False,23.02,8.54,106.84,102.85,2024,10
F000008324,ST0054,2024-03-17,False,24.66,4.76,98.01,105.31,2024,11
F000008325,ST0054,2024-03-24,False,29.44,3.47,99.5,104.59,2024,12
F000008326,ST0054,2024-03-31,True,21.64,9.77,98.78,105.76,2024,13
F000008327,ST0054,2024-04-07,True,27.34,16.76,95.54,104.45,2024,14
F000008328,ST0054,2024-04-14,False,27.75,9.54,100.93,106.56,2024,15
F000008329,ST0054,2024-04-21,False,25.78,14.42,106.62,106.6,2024,16
F000008330,ST0054,2024-04-28,False,22.26,13.3,107.13,106.64,2024,17
F000008331,ST0054,2024-05-05,False,26.18,14.94,114.71,106.41,2024,18
F000008332,ST0054,2024-05-12,False,29.67,18.1,101.91,106.54,2024,19
F000008333,ST0054,2024-05-19,True,21.6,21.61,106.84,106.34,2024,20
F000008334,ST0054,2024-05-26,False,29.35,0.07,97.87,105.72,2024,21
F000008335,ST0054,2024-06-02,False,27.89,6.52,102.99,107.22,2024,22
F000008336,ST0054,2024-06-09,False,27.91,8.07,104.52,107.79,2024,23
F000008337,ST0054,2024-06-16,False,26.07,8.52,101.7,106.58,2024,24
F000008338,ST0054,2024-06-23,False,31.12,3.25,102.99,106.5,2024,25
F000008339,ST0054,2024-06-30,True,33.02,14.48,101.92,105.14,2024,26
F000008340,ST0054,2024-07-07,False,32.82,9.79,102.7,105.5,2024,27
F000008341,ST0054,2024-07-14,False,32.58,11.94,101.47,107.92,2024,28
F000008342,ST0054,2024-07-21,False,34.39,11.9,102.09,106.61,2024,29
F000008343,ST0054,2024-07-28,False,39.1,12.25,103.19,108.59,2024,30
F000008344,ST0054,2024-08-04,False,32.95,0.0,101.98,106.67,2024,31
F000008345,ST0054,2024-08-11,False,36.68,22.1,101.9,105.7,2024,32
F000008346,ST0054,2024-08-18,False,36.22,28.8,103.82,107.11,2024,33
F000008347,ST0054,2024-08-25,False,30.77,19.01,110.05,107.22,2024,34
F000008348,ST0054,2024-09-01,False,30.35,5.24,97.75,108.14,2024,35
F000008349,ST0054,2024-09-08,False,28.0,32.63,102.57,107.8,2024,36
F000008350,ST0054,2024-09-15,False,32.56,22.67,103.67,108.13,2024,37
F000008351,ST0054,2024-09-22,False,28.16,23.86,107.9,108.7,2024,38
F000008352,ST0054,2024-09-29,False,31.31,20.55,105.89,108.04,2024,39
F000008353,ST0054,2024-10-06,False,28.31,26.0,99.37,108.73,2024,40
F000008354,ST0054,2024-10-13,True,26.98,29.81,108.64,108.65,2024,41
F000008355,ST0054,2024-10-20,False,23.2,26.54,94.6,107.98,2024,42
F000008356,ST0054,2024-10-27,False,27.08,28.53,100.03,107.97,2024,43
F000008357,ST0054,2024-11-03,False,27.73,26.99,106.6,108.26,2024,44
F000008358,ST0054,2024-11-10,False,23.26,24.86,103.96,108.3,2024,45
F000008359,ST0054,2024-11-17,False,25.73,19.86,107.46,108.93,2024,46
F000008360,ST0054,2024-11-24,False,17.76,11.08,102.66,108.65,2024,47
F000008361,ST0054,2024-12-01,False,22.84,1.73,106.84,108.81,2024,48
F000008362,ST0054,2024-12-08,False,23.14,6.71,118.21,109.34,2024,49
F000008363,ST0054,2024-12-15,False,20.0,11.33,103.16,109.29,2024,50
F000008364,ST0054,2024-12-22,False,23.86,9.53,97.64,109.85,2024,51
F000008365,ST0054,2024-12-29,False,20.75,11.31,104.31,109.39,2024,52
F000008366,ST0054,2025-01-05,False,25.22,14.21,101.75,109.01,2025,1
F000008367,ST0054,2025-01-12,False,21.98,12.06,96.76,111.27,2025,2
F000008368,ST0054,2025-01-19,False,18.49,11.46,105.47,109.92,2025,3
F000008369,ST0054,2025-01-26,False,24.57,8.07,101.26,107.72,2025,4
F000008370,ST0054,2025-02-02,False,15.49,5.67,109.19,110.14,2025,5
F000008371,ST0054,2025-02-09,False,23.47,11.51,105.4,109.87,2025,6
F000008372,ST0054,2025-02-16,False,19.96,2.63,103.88,111.04,2025,7
F000008373,ST0054,2025-02-23,False,22.79,16.64,110.67,108.86,2025,8
F000008374,ST0054,2025-03-02,False,20.58,0.0,100.27,109.96,2025,9
F000008375,ST0054,2025-03-09,False,29.7,18.81,110.06,111.11,2025,10
F000008376,ST0054,2025-03-16,False,21.49,12.7,101.13,108.06,2025,11
F000008377,ST0054,2025-03-23,False,23.59,9.01,110.69,110.78,2025,12
F000008378,ST0054,2025-03-30,False,25.34,6.34,99.27,110.27,2025,13
F000008379,ST0054,2025-04-06,False,27.85,2.57,97.69,109.03,2025,14
F000008380,ST0054,2025-04-13,False,25.15,0.0,107.71,110.37,2025,15
F000008381,ST0054,2025-04-20,False,28.52,6.17,109.37,111.6,2025,16
F000008382,ST0054,2025-04-27,False,24.5,16.28,103.0,110.74,2025,17
F000008383,ST0054,2025-05-04,False,26.62,0.0,113.19,111.67,2025,18
F000008384,ST0054,2025-05-11,False,25.98,2.12,103.85,109.13,2025,19
F000008385,ST0054,2025-05-18,False,37.35,0.0,104.29,111.38,2025,20
F000008386,ST0054,2025-05-25,False,30.61,17.58,105.91,110.36,2025,21
F000008387,ST0054,2025-06-01,True,30.05,13.21,114.56,110.08,2025,22
F000008388,ST0054,2025-06-08,False,26.02,9.46,103.42,111.12,2025,23
F000008389,ST0054,2025-06-15,False,30.42,13.77,111.15,110.65,2025,24
F000008390,ST0054,2025-06-22,False,29.65,12.99,99.98,112.75,2025,25
F000008391,ST0054,2025-06-29,False,28.96,4.91,104.32,110.34,2025,26
F000008392,ST0054,2025-07-06,False,31.04,5.66,110.35,113.22,2025,27
F000008393,ST0054,2025-07-13,False,30.72,15.82,97.09,112.85,2025,28
F000008394,ST0054,2025-07-20,False,37.51,12.61,109.61,112.43,2025,29
F000008395,ST0054,2025-07-27,False,32.27,9.5,100.16,111.85,2025,30
F000008396,ST0054,2025-08-03,False,36.62,19.7,108.74,113.86,2025,31
